0,1
True,"Odlicna hrana i piva, brza posluga, za svaku pohvalu !"
True,Ugodan i topao ambijent..vrhunska klopa...veselo i profesionalno osoblje...top
True,"Vrlo dobar kebab, ukusan, dobro pečen te jako dobri dodatci i umaci. I vrlo brza dostava. Svakako preporučam."
True,A meni najbolji kebab u ZG. Uglavnom zbog toga što ne štede na mesu i imaju i chicken kebab osim normalnog. Od jednog u tortilji se dobro najedes a ako je u lepinji onda nećete biti dugo gladni.
False,"Jedno od boljih kebab mjesta, što ne znači puno jer je većina drugih na jako niskoj razini."
False,Radno vrijeme nije točno. Otvaraju u 10 iako na netu piše od 9. Bezveze
False,"Ako vam je do obilnog fast food zalogaja u sitne sata, ovo je sigurno jedna od boljih opcija. Brzi su, prilično susretljivi, a količina mesa je baš iznenađujuće velika."
False,Nekad bio najbolji kebab ali u zadnje vrijeme im je higijena upitna i nakon kebaba nastaju probavne smetnje
False,"Od najboljeg do najgoreg kebaba u gradu. Postali skupi, svaki put dobijes drugaciji kebab, nekom sparaju na onoj vagici."
True,"jedan od boljih kebaba što sam jeo.! veliki ljuti je i više nego dovoljan da se naklopate..mesa ima zbilja puno,a i ljuti je zbilja ljuti..svakako ću doći opet iz Koprivnice na kebab.dobio par salveta više zbog brade :)"
False,"Super kebab, solidan izbor, odlična usluga, malo bi mogli poraditi na vanjskom izgledu i mjestu di se jede"
True,Standardno odlični. Sve najbolje.I dalje bez premca nakon više godina.
True,Moj najdraži fast food kutak na Kvatriću.Brza usluga i ljubazno osoblje.
False,"Super kebab, ali po mom ukusu previše natrpanog mesa, pa mi se izgube okusi. Inače super"
False,"Povremeno navratim na kebab jer sam do sada bila zadovoljna,, a pogotovo kada sam u blizini. Usluga tj. djelatnik vrlo ljubazna, preporčam👍"
False,Ok hrana...al previše para...za te novce se bolje jede na drugim mjestima...jedem tamo isključivo ako je jedino mjesto koje radi...
False,Bilo bi mi draže da je malooo  veći  da se ne stoji na stepenicama  al kebab je odlicaaan
False,Već drugi dan na wcu. Toliko o kebabu eto. Pokvarili se do bola
False,Nije ko na Klaki ili u Preckom ali jos uvijek ispred konkurencije
True,Bilo bi super da dodate telefon na koji se može naručiti. Pa se samo pokupi u prolazu hrana za van.
True,Rijetko gdje sam u Zagrebu pojeo ovako ukusnu kebab tortilju. Svaka čast.
False,"Stavit cu jednu zvjezdicu jer bi htjela da se komentar uoci... mozete li objaviti broj, jer bi jedino vi spadali pod kilometarski krug u kojem bi mogla dobiti dostavu... unaprijed zahvaljujem"
False,"Odličan kebab, meso savršeno, sočno i dobro začinjeno, ali nekad bude malo lošije složen i nabacan na brzinu."
True,Odličan kebab vrlo puno izbora što se tiče mesa priloga umaka. Pohvala za radnike. :)
False,"Oronuli inventar,uređaji u raspadnutom stanju, neurednoDjelatnici ljubazni ali to ne može popraviti dojam koji ostavlja inventar i ambijent"
False,Kebab nije loš ali u pravi kebab neide mljeveno meso nego šnicle
False,Neuredno i skučeno. Čekao preko 20 minuda radi gužve na hladnoći.
True,"Ako vas muči prehlada, dođite i pojedite kebab s ljutim... i zdravi ste!!!Odlična klopa!"
True,"Vrh vrhova, hrana fenomenalna, jeftino, dobar ugođaj..."
True,"Ugodan restoran, odlična hrana i ljubazna posluga 👍"
True,Najbolji rostilj u gradu i jako ljubazno osoblje!!!
True,"Osoblje, ljubaznost, brzina ugodna atmosfera, hrana sve u superlativima"
False,Sasvim ok i imaju kebab u tortilji (velikoj i maloj) što je za mene veliki plus.
True,Luka je najbolji poslužitelju u tom kebabu a ona Sandra je toliko glupa žena da je nemoguće da radi tamo
False,"Premali prostor, predugo se čeka i za kraj ili početak arogantni zaposlenici."
False,Hrana se ne može konzumirati u zatvorenom. Usluga brza i kvalitetna.
True,"Najbolji kebab u gradu,novost ima i dostava na vašu adresu."
True,"U koje god doba dani ili noći uvijek svježi, fini i sa pristojnim cjenama."
False,Odličan kebab.Samo da malo više (kvalitetnije) obrađuju naručen kebab.
True,"Kebab je odlican,moguce i najbolji u gradu, cijena je doduse paprena,moglo bi se to malo ipak snizit,nije New York :)"
False,"Jako losa usluga, cekamo narudzbu skoro 20 min, dobili smo prljavu pepeljaru nakon tog. Al kava je fina"
True,"Najbolja kava u okolici. Kafic je jako ljepo uređen. Velika ponuda. Malo je skuplje, ali nista u usporedbi s ostalim kaficima u gradu.Sve u svemu jako pristojan kafic."
True,"Prelijepi i ugodni doživljaj.Nije Vam žao ni pare što date na ovom mjestu.Tko se želi nešto požaliti,zamjeriti,etc postoji crna knjiga gdje upišite eventualne zamjerke.Ne daju li Vam slučajno ""knjigu"",bitno da ste u pravu,zovite broj porezne ispostave,lako se sazna,sretno."
True,"10/10Oprema, treneri, instrukcije, fleksibilnost, profesionalizam 👌"
True,"Povućen kafić gdje ćete imat mira ispit svoje omiljeno piće , a oduševljenje kad dobijete hladnu čašu za  pivicu ili sok 🍻😉!"
False,"Danas narudžba dupli espresso s mlijekom, dvije studentice koje su na ispomoći (tako su se izjasnile) zbunjene narudžbom, ne znaju kako i što trebaju, stišću gumbiće na aparatu, daju produženi espresso bez mlijeka i 14 kn račun. Minimum je naučiti ih napraviti barem osnovne narudžbe na aparatu za kavu... Šteta, jer do sad je moje iskustvo s vama bilo dobro."
False,Hrana je super ali nema se gdje sjesti kao čovjek i pojesti na toplom.
True,"Sjajni sendviči na grčko-turski način (tzv. ""kebab"") na presjajnoj lokaciji!"
False,Porcije OGROMNE!! No nije ukusno meso. Salata sviježa i u sred noći.
False,"Malo mesa a vise salate ko da sam govedo,.....Pecivo staro sve  u svemu jadna žalost"
True,Jako ukusan i odličan kebab... Svakako za preporučiti...
True,"Extra mjesto...preporucam svakome da kusa oktoberfest burger,jednostavno savrsen!"
False,"Malo mjesta vani,fali terasa,unutra sve stisnuto,ali fina klopa"
True,"Vrhunska hrana, usluga, porcije obilne, ambijent ugodan"
True,Jedan od najboljih kebaba u gradu. Isplate se te dvije kune koliko je skuplji.
False,"Svaka pohvala gospodi iza pulta uljudni super , hrana kao iz kante za smece"
False,Rade skoro pa uvijek sta je veliki plus  kad ste gladni u blizini kvatrica
False,"Na prvu ukusan, kasnije otrovanje zeludca. Zao mi je imala sam velika ocekivanja"
True,Bila sam u svim ali kebabima ali na kvatricu mi je najbolji kebab
False,Dobar kebab jedino malo higijenski uvjeti nisu na razini
True,"Super mjesto, ima parkinga, super interijer, a tek hrana :D"
True,Kava super posluga isto mjesto ful dobro uredeno wc uredan nemam primjedbi.
True,"Dobra kava, služe i craft pive, ugodan prostor, ljubazno osoblje."
True,"Simpatican, lijep kafic uz ugodno osoblje i dobru ponudu pica/hrane.  :)"
True,"Ukusna hrana sa prihvatljivim cijenama , osoblje izuzetno ljubazno"
False,Celavo smece radi unutra bezobrazan bahat i ne kulturan
True,Lijepo uređen kafić. Mirna i topla atmosfera. Preporuka.
True,"Super usluga kvalitetna kava , ugodan ambijent dog-friendly"
True,SVAKA CAST KLOPA MRAK DECKI PRVA LIGA LJUBAZNI PETICA
True,"vrlo profesionalno osoblje, odlican kuhar... bravo decki"
True,Ugodno osoblje i fenomenalna klopa...treba podsjetiti
True,"Odlična pizza i hrana generalno. Najdraže mi je kad ništa ne očekujem da dobijem puno. Ocjena 5/5 , 9/10. Za potpuni doživljaj fali mi pizza sa burrata sirom. Tijesto izvrsno, ""odrađeno"", namirnice super. Usluga na nivou hrane, a restoran kao takav jako uredan i fino uređen. Za svaku preporuku. Cheers"
True,"Apstraktan i fenomenalan dizajn interijera, osoblje ljubazno, simpatično i šaljivo, i odlični kokteli! Mi smo probale - GINGER ROGERS No 2, THRONE, MAGIC MARGARITA i SHAKE & SMILE. Prosječne cijene koktela su 7-9€. Odlično mjesto za ljetne i zimske večeri s prijateljima ili boljim polovicama. Preporučam! :)"
False,"Šarmantan kafić. Ventilacija ne vuče baš najbolje, stolovi su malo mali a stolice rasklimane. Malo je skup a konobar koji nas je posluživao nije baš da je školovan kao ugostitelj. Da kafić nije lijepo uređen dao bih mu ocijenu 3."
True,"Steampunk ugođaj pogođen u potpunosti. Ako ćemo sitničariti, toaleti nisu steampunk - dalje od vrata. Ako ćemo još sitničariti nizak je plafon, ali pošto ja nisam neki košarkaš i to je oke. E"
False,"Predivan kafić i ambijent, no konobar jako nepristojan, nepristupačan i spor (iako nije bilo posla). Odbio izdati račun kako za nas tako i za druge stolove (vidi se da mu je to praksa). Uz sve to dobila sam ovakvu šalicu."
True,Odličan bar u centru grada...usluga i izgled bara su odlični..definitivno najbolja kava i prezentacija čaja :)
True,"Predivno uređenje i ugodna atmosfera. Ljubazno osoblje. Čaj se nalazi u drvenoj kutiji, s medom i dodacima. Stvarno nešto odlično. Cijene su pristupačne. Cijena čaja je 25 kuna."
True,Jako lijepo uređen lokal sa odličnom kavom i velikim izborom koktela.
True,"Jako zgodno mjesto za popiti putnu cugu kad drugdje ne mozes. Usto, ljubazno osoblje i možda u top 5 najbolje uređenih interijera kafića u Zagrebu"
False,"Usluga katastrofa, moraš tražiti konobara rašljama, a ima ih, nije da je jedan sam."
False,"Zanimljiv lokal old school, uređen je vrhunski, više je za hladne dane i za zabavu unutra, terasa je malena i stalno kraj vas prolaze pješaci i biciklisti pa nije baš savršeno za sjediti vani. Konobari su ljubazni, svaka čast ekipi."
True,"Naručen čaj, a došla mi je cijela kutija s hrpom opcija. Impresivno."
True,"Ugodno, zgodno mjesto za kavu i druženje na koje je spontano vraćate."
True,"Savrsen ugođaj, ljubszno osoblje, ambijent super, gazdi sve pohvale !Preporuka svakome !!!!"
True,"Ako zeliš popiti najbolji cocktail u gradu, pođi u Mr.Fogg! I samo uživaj, za sve drugo brine se preljubazno osoblje!"
False,"Odličan kafić, usluga, no cijene su ipak dosta visoke i navecer je teško mjesto ulovit!"
True,Ovo je mjesto u koje treba zalazit.Po mojoj mjeri; osoblje uigrano kava prefina; morat ću se vratot na neko koktelčić
True,puno je uloženo u uspješno stvaranje posebnog ugođaja
False,"Zanimljivo mjesto, ljubazni konobari i divni kokteli."
True,Ukratko najbolje mjesto za popiti čaj u tom kvartu i naravno najbolji čaj.
True,"Jedan od najljepših kafića u ZG-u. Jako puno truda uloženo u izgled interijera, pa cak i WC-a. Cijeli kafic odise ""steampunk"" atmosferom, te je i u tom stilu ukrašen. Cijene su standardne, te je kava ugodna."
False,"Mračan no unatoč tome vrlo lijepo osmišljen kafić vintage stila u kojem je atmosfera ugodna i opuštena,toalet je super uredan te također maštovito uređen.Kava Vergnano je odlična,a konobarice su ljubazne i pristupačne.Cijene su generalno korektne s obzirom na lokaciju."
True,"Ugodan ambijent, super konobari. Preporučujem da rezervirate stol."
False,Zgodno mjesto za vecernja druzenja...a i pice na osuncanoj terasi nista manje ne zaostaje
False,"Samo prolazila,pravi tamni pun unutra zapušteno a vani izgleda ko da kokice piju kavu na prečkama"
True,Najbolja mijesana pizza koju sam jeo u Zagrebu. Osoblje i usluga su top.
True,"Super... Atmosfera, muzika.... Ma vrh... Odlicno... Preporuka najveća"
True,"Moja najnovija subotnja odrednica za pocetak vikenda.Ugodni, ne nametljivi ljudi, simpaticno osoblje, otkacena atmosfera"
True,"Odlicno mjesto, jako pristojno osoblje i ugodna atmosfera!!"
True,"Fogg je lep lokal, cika Emil ima maste i viziju, svetsko mesto u urbanom delu Zagreba, dobar personal( devojke koje rade duze) , mnogo cist wc, 👍"
True,"Jako fina kavica. Jedino što mi se ne sviđa je kad sjedite vani onda vam auti prolaze baš drito iza leđa, a to nije baš najugodnije. Drugo je super, a unutra je ambijent onako starinski i jednostavno se dobro osjećate."
True,"Ugodan birc, sav onako u drvu. Bas bas lijep. Odlicna ponuda, veseli konobari. Jedino sto se pusi pa zna bit malo zadimljeno, al neke cure to pali kad dajes po cigarama pa super. Win win."
True,"Odlična hrana i super ambijent! Poseban lokal, svaka čast 👏"
True,"Kako je kafić u mom kvartu, moram naglasiti da je dodatno podigao osjećaj da je kvart poseban. Steam-punk interijer sa primjesom Harry Pottera. Posluživanje čaja totalan fantasy.  Na galeriji se ne osjeti dim Izvrsna muzika a čuješ i što priča sugovornik. Odličnooo mjesto!"
True,"vrlo industijalisticki i steam punk ugođaj, osoblje ljubazno i brzo"
True,"Izvrsno uređen, dobra usluga i fina kava te dobar izbor ginova. Prije mi je bio još draži dok kafić nije postao poprište snobova i kvazi bogataša."
True,"Prekrasno uređen birc i terasa na Martićevoj, u toplim danima terasa puna prekrasnih gospođica u ljetnim haljinama.Ugalavno ugodno  mjesto za druženje i popiti kavu."
True,"Atmosfera super,uređenje otkačeno,konobarica ljubazna i uslužna,sve pohvale"
True,"Vrlo zanimljiv koncept uređenja, fina kava. Imaju one sokove od cijeđenog voća. Isplati se naručiti čaj, koji dolazi na doista poseban način."
True,Odlican izbor vina ginova piva viskija svega i jako lijepo uredeno
True,Ljubazno i organizirano osoblje. Odlična atmosfera.
True,"Vrlo ugodna retro atmosfera s glazbom koja se rijetko drugdje čuje, s daškom kozmopolitizma. Samo za osobe istančanog ukusa..."
False,Lijepo uređeno i ljubazni konobari. Što će ti više ?
True,Vrlo interesantno i lijepo uređen interijer. Kava jako fina. Osoblje usluzno i duhovito.
False,Fantastičan ambijent. Urban štih. Danas kao i prije 3 godine.Danas još skuplje i pinku pretenciozno s bahatim konobarom bez pozdrava i bez računa.
True,Odličan kafić sa vrhunskim osobljem. Cure znaju sve i lijepo to prezentiraju. Nepušački dio je pun pogodak. Fino uređeno. Bravo!!
False,Konobar krade.  Na racun nakuca dodatna dva pića..
False,Sve 5. Osim izbora piva. Filijala Karlovačke pivovare.
False,Terasa zauzima većinu pjesačke staze i sredinom prolazi biciklistička staza
True,Najjači kafić u gradu Zagrebu..Šta reći osim svake pohvale..👍👍👍👍👍👍
True,"Odličan bar za jutarnju kavu, za sastanak u podne, za popodnevno druženje, za afterwork piće, za večernji izlazak... Ukratko, odlično mjesto!"
True,"Specifično i maštovito dizajniran prostor, ugodna urbana atmosfera, dobar izbor piva, možda cijene malo visoke..."
True,"Atmosfera bajna. Nemaju cedevitu ali imaju sok od bazge u kojem dobijete 3 list mente, puno leda i krisku limete. Sve u svemu super."
False,"Zanimljivo  mjesto u samom srcu grada s dobrom provjerenom muzikom srednje generacije. Naravno, zadimnjeno kao i svi kafići."
True,Nepušački dio na gornjem katu postaje pušački od 20 h. Ostalo je sve super.
True,"Iznenađenje... Domaća atmosfera, romantično.. Predivno i posluga spremna na šalu i osmijehom na licu... Cijelo vrijeme..."
True,"Krasan kafić, fenomenalno uređen, sjajna glazba prije podne i sjajan mladi konobar,konačno nesto kako Zagreb zavređuje"
True,Izuzetno lijep i ugodan lokal... Ponajbolji u gradu
False,Zanimljivo uredjenje i atmosfera britanskog kluba za gospodu.
True,"Nema bolje! Ugodno,cijene malo više nego u okolnim kaficima ali dojam i interijer su odlični!"
True,"Prostor je divno i maštovito uređen, a osoblje brzo i simpatično. Kava je odlična, cijene ok. Preporuke!"
False,Odličan ambijent i izbor žestokih pića. Ali nažalost preeee mali izbor pivi i cijene iznad prosjeka.
True,"Još jedan bar koji izgleda kao pub, ali nudi puno više... Opuštajuće i lijepo 💓"
True,"Fenomenalan interijer, vrhunska usluga, inovativno i nigdje viđena instalacija za posluživanje čaja. Obavezno posjetiti!"
False,"vrlo ugodan ambijent kao i ljubazno osoblje, uz odličan espresso i cijeđeni narančin sok"
True,"Izvrstan ZG Caffe, pravi građanski štih, odlučna ponuda i ugodan ambijent, super kava."
True,"Odlican interijer, jako ljubazno osoblje, odlicna atmosfera!"
False,"Zanimljivo uređeno,iako sam samo jedanput bila u kafiću,osoblje ljubazno"
True,"U ponudi imaju likere San MONTANO, BOGATI, AVELLANA, travarica STRAVA.👏👏👏👏👏👌🍾🥃🥃🥃🥃🥃👍"
False,Ne radi internet. Nema pive koja je u cjeniku. Ljubaznije osoblje bi bilo pozeljnije.
False,Očekivao sam u ovom lokalu u centru grada puno bolju ponudu domaćih likera.
True,Jedna od najboljih kava koje sam ikad pila. Sve preporuke
False,"Super lokacija i interijer, jedina zamjerka je sto nema instant kava(npr. ness od vanilije)🤦‍♀️"
True,Super birc. Super kava i divan interior. Još im fali neko ogromno božićno drvce sa puno svijetla :)
True,Kokteli super. Konobari pristupačni. Ugodna atmosfera.
True,"Jako ljubazno osoblje , fina kava... Vanjska terasa jako lijepa... Unutra nisam ušla"
False,sve ok ali zasto moraju raditi na uskrs...nije valjda takva frka
True,"Put oko svijeta za 80 dana Julesa Vernea, u službi lokalnog caffea. Zanimljivo."
False,"Jedna od ljepših i ugodnijih slastičarnica u Zagrebu, a sama lokacija je tihi kvart."
True,"predobar birc, konobari, drustvo, pića, usluga...i možeš platit KARTICOM. dakle - could it be any better?!"
False,"Ugodan ambijent, izvrsna karta pića. Nažalost loša ventilacija pa je vrlo zadimljeno od cigareta."
True,Predobar kafic u središtu Zagreba u kojem imate osjećaj da ste u Parizu❤
True,Najbolji izbor gina u gradu. Odličan ambijent i osoblje. Sve pohvale.
True,Savršena atmosfera....jednostavno u par sekundi niši više u Zagrebu 😊
True,Iznimno ugodan i maštovito uređen kavić u širem centru grada.
True,"Zanimljivo mjesto, industrijski stil kafića, svakako preporučam"
True,"Jako poseban kafić, odlična kava i prekrasno poslužen čaj."
False,Tek sam kasnije skuzio da nas je konobar prevario za 50 kuna na cehu od 800 kuna.
True,Zanimljiv kafić u steam-punk stilu sa odličnim izborom pića.
True,"Svakako treba posjetiti...od unutrašnjeg ambijenta, usluge...sve 5..."
True,"Meni iskreno najbolji kafic u Zagrebu, konobari divni i cajevi su fenomalni♡"
True,"Dobra kava, ok kokteli, izuzetan izbor pica, jako ljubazno osoblje"
True,"Odlična kava, “friendly” konobari, ugodni i jako srdačni."
True,"Danas sam bio s frendom na cugi, birc je vrh.Steampunk shema predobro izgleda!"
True,"Jedan od ljepših barova u ZG , definitivno preporuka :)"
False,"Lijepo uređeno, zanimljivo, uloženo puno truda i mašte!"
True,"Simpa mjesto, čak imaju sojino mlijeko u ponudi za u kavicu 😀"
True,"Predobro mjesto za druženje,odlična muzika i ljubazni djelatnici"
False,Precijenjeno mjesto zanimljivog interijera skupih pića. Prezadimljeno.
True,"Izvrsna lokacija,ambijent jako ugodan,vrhunsko osoblje, preporuka."
True,"Poseban ambijent, kao da ste u Dr. Who-u :) i prefina je kava."
True,Mjesto u kojem se osjecate kao da se svi znaju. Kao doma.
True,"Najcool mjesto u Zgb. Osoblje, kava, sva pića vrhunska. Za preporucit!!!!"
True,"Ugodno mjesto, pristojno osoblje. Zna biti gužva, jasno je zašto :-)"
False,"Nema pušenja unutra, lijepo uređeno, pristojna konobarica"
True,"Odličan ambijent, odlična kava, vrlo ljubazno osoblje 👍"
True,"Veoma ugodan ambijent,sve je kako treba biti od usluge do glazbe, ugođaja..."
True,"Ovo mjesto je Zagrebu trebalo, dodatno je ozivjelo Marticevu"
False,"Jako spori konobari, al je atmosfera i ugođaj super."
True,"Odličan ambijent, vrhunska ekipa, fini cappuccino..."
True,Za ljubitelje steampunk stila uredjenja prostora...odlicno👌👍😊
True,"Super ugođaj I za dan i za noć. Usluga, osoblje, vrh"
False,"Zadimljeno, loša ventilacija.Neambiciozan izbor pića."
True,Odlicno mjesto..ugodno i profi osoblje..super izbor zestokih pica
True,"Ugodna atmosvera, ljep interijer , usluzno i ljepo osoblje: -)"
True,Kafić i klub i jednomNeobičan a tako jednostavan!!!!!
True,"Prekrasan steampunk interijer, dobra glazba, ukusna kava"
True,"Lijep ugodzaj,dobra atmosfera,personal super,ponuda super"
True,Izuzetan caffe bar....topla atmosfera....preporuka...
False,"Prosječno. Cijene su veće, ali je to sada normalno po Dalmaciji. Porcije su obilne i nitko nije umao pritužbi. Ja bih spomenuo problem s krumpirićima, koji su industrijski i uz svako jelo isti. Predlažem da napravite i ploške krumpira da nisu sva jela s istim prilozima."
False,"Ukus hrane je ok,ali ništa specijalno. Točeno pivo je super. Usluga je brza,ali konobar nije srdačan. Cijene ok"
True,"Brza i kvalitetna usluga i hrana.Dva dana za redom jeli isto jer je bilo predobro.😄  😍Tko voli, svakako preporučam špagete sa kozicama i povrćem. Mi se opet vraćamo, uskoro.  😍🤩"
False,"Rezerviran stol u 20.30.Dolazimo u dogovoreno vrijeme, naručujemo piće i objašnjavamo konobaru da ćemo sačekati našu četvrtu prijateljicu i tek onda naručiti hranu.Sjedile smo nekih 20-ak minuta kad nam se konobar obratio sa “Jeste li vi to konačno odlučile nešto pojesti ili ne?!”Iako još nije došla prijateljica koju čekamo, zbog neugodnosti i njegovog pristupa, naručujemo hranu odmah.Uzima jelovnike iz naših ruku i vjerujte mi, baca ih na stol pored nas.Cijelo vrijeme večere smo se osjećale neugodno, i imale smo osjećaj da on jedva čeka da odemo.Hrana vam je bila dobra, ali ja se zbog takve usluge više nikad neću vratiti tamo."
False,"Imali smo rezervaciju, ali bez obzira sto smo iz opravdanih razloga zakasnili 10 min ,konobar koj je bio zaduzen za nas stol(bilo nas je 10) prvo nas je napao zbog kasnjenja, a onda je taj isti konobar zaboravio naruciti 2 od 10 jela, te se vise nije pojavljivao blizu nas, nego je poslao kolegu da se isprica. Totalno neprofesionalno.A sto se tice hrane, bila je presoljena.Za jedan takav restoran na dobrom glasu, mogu reci da nismo bili zadovoljni.Sve u svemu, lose iskustvo. Nazalost 😪"
True,"Hrana za svaku pohvalu,kao i uslugaOsoblje izuzetno susretljivo i uslužnoUgodaj je odličan,a isto tako i cijeneSvaka pohvala cjelokupnom osoblju"
True,Uvijek se rado vraćamo jer je hrana fantastična. ☺️
False,"Lokacija  nije nešto posebno, ali je smještena uz samu cestu te ima velik broj parkirnih mjesta. Dobra hrana i odlicna usluga."
True,"Izvrsna hrana, uslužnost na nivou... Jako brza isporuka, omjer cijena/kvaliteta izvrsno. Preporuka...."
False,Konobari su dobri i hrana je loša jer smo mi došli s razredom i bilo nas je 50 inače hrana je dobra
True,"Ako trebate pojesti dobru hranu uz brzu i ljubaznu uslugu i prihvatljive cijene, to je to ...."
True,"Jako lijep ambijent, ukusna hrana i profesionalni konobari. Stvarno nemam zamjerku. Pizze su im fantasticne."
True,"Hrana odlična,brza! Konobari vrlo ljubazni! Svaka čast!!!! Dođemo opet obavezno! Svakako preporučujem!"
False,"Nažalost, hrana, porcije ni usluga nisu kao što su nekada bile. 😒"
False,"Osoblje profesionalno,porcije velike,hrana bi mogla biti i ukusnija..ambijent odličan"
True,"Dobra hrana, ljubazno osoblje, ugodna atmosfera... Malo ti za sriću triba"
False,"Lijep ambijent, fina hrana ali nažalost konobari  više odgovaraju baušteli nego tako finom restoranu."
True,"trajno odlicno mjesto sa izuzetno simpaticnim , brzim i vrlo profesionalnim kadrom. ugodne pristupacne cijene hrane, velike obilne porcije - apsolutno za svaku preporuku!"
True,Ugodna i prostrana Pizzeria sa kvalitetnom hranom i pristupačnim cijenama. Ljubazno osoblje.
True,Sve je bilo super i zadovoljni smo napustili restoran hvale.
True,"Tjestenina sa kozicama, predobro.Špagete bolognese, super.Usluga na nivou nebitno dali je gužva.Velike porcije, neće te ostati gladni."
True,Prvi posjet ali sigurno ne i zadnji..Pet frendly restoran...
False,"Bahato i neprofesionalno osoblje. Odmjeravaju goste prilikom dolaska, požuruju s narudžbom i zatim vas stalnim pogledima prema stolu praktički tjeraju da što brže pojedete, platite i odete. Hrana je osrednje kvalitete, u najboljem slučaju. Osoblje nula. Najlošije iskustvo u Zadru ove godine. Preporuka za zaobići. Da mogu dao bih ocjenu nula."
True,"Smještena u najljepši dio Zadra, sjeverno od nove Marine, među kuće s okućnicama i ulice s drvoredima kao u američkim filmovima, pizzerija Šime nudi okrepu u delicijama po izboru! Srdačni konobari poželjeti će Vam dobrodošlicu i pružiti brzu i kvalitetnu uslugu.Zadrani su inače vedri, opušteni i srdačni, pa ćete se rado vraćati ovamo da vas usreće!"
True,"Veliko parkiralište, ljubazno osoblje, hrana ukusna i vrlo brzo pripremljena. Palačinke mekane i ukusne. Restoran za preporučiti tako da svakako posjetite."
True,"Ljubaznost osoblja, brza hrana..ugodan ambijent!Sve pohvale!!!"
False,"Svake godine sve lošije. Veliki parking i terasa su svakako plus, ali hrana nije više dobra kao što je bila. Tijesto pizze pretanko i neslano, a tuna suha. Naša greška je što nismo rezervirali pa smo sjedili unutra. Uz otvoreni prozor koji je gledao na kontejnere sa smećem."
False,"Vrlo loša hrana danas . Krompir izgoren i gorak serviran uz polupečenu pljeskavicu koja je bila sve , samo ne pljeskavica sa roštilja , kakva bi trebala biti.Jako tužno👎👎👎"
False,"Somum dobar. Cevapi veliki , meki . Friški ali previse vodenasti i puni zraka. Vise colim male i zbijene"
False,"Malo se dugo čekalo jer sam bio za vrijeme ručka, rebra su bila malo suha. Jako je uredno i čisto. Super mjesto za poslovni ručak. Ambijent je starinski koji stvara jako topli  dojam prostora. Cijene su prikladne. Preporučam."
True,"Prekrasno uređen, konobari izrazito pristojni i na usluzi! Najbolje pržene lignje na svijetu imate i uvijek kad dolazim u Zagreb, isključivo ih jedem kod vas😁 hvala vam svaki put, a bit će ih još jako puno 💕"
False,"Velika gužva, ne znam zašto! Hrana može dobiti prolaznu ocjenu ali ništa posebno! Fali duše i ljubavi da ne idem u detalje! Ima puno prostora za poboljšanje! Pri tome mislim samo na hranu. Ambijent je ugodan i tu nemam prigovora."
False,"Ambijent zadovoljavajući, usluga i osoblje odlični, profesionalni i ljubazni. Nažalost od hrane sam očekivao više. Uz to trebalo bi za bolji dojam imati na stolu više vrsta octa,  i prirodnoga, tako da salate nisu samo s alkoholnim octom."
True,Vjerojatno najbolja pljeskavica koju sam ikada jeo!
True,"Od srac se zahvaljujem svom osoblju restorana , i kome kod bude trebalo za bilo kakave proslave i manifestacije od srca cu preporiciti....... jos jednom hvala svom osoblju restorana na usluzi gostoprimstvu usluznosti i svemu ostalom...... VEEEEEEELIKO HVALA OD OBITELJI MATANČEVIĆ"
False,"SesveteLijepo uređen restoran, osoblje ne previše ljubazno niti susretljivo, hranu čekali poduže (pripisati ćemo gužvi koja je bila u tom trenutku). Ako slučajno želite još nešto morate lovit osoblje jer vas kasnije, nakon što vas po služe, ne dožive ni najmanje.Hrana ok, porcije obilne.Cijene sukladno tome. Fino ali ništa extra.P.S.ako zatražite da vam višak spakiraju za doma prvo provjerite paketić, dal ste dobili sve ili samo jedan mali dio preostale hrane."
True,Sve je bilo super samo sto mi unuk nije mogao sve pojesti(Prepoeučujem)
True,"Odlična hrana,sve pohvale🥂Vrhunska usluga i kvaliteta"
True,"Hrana fina, porcije obilne,srednjeg cjenovnog ranga. Preporučam platu ""Gladne oci"".Nas je posluživao mladi konobar izuzetno ljubazan i veseo. Sve u svemu ako želite finu hranu, posebice s rostilja, moja preporuka 😊"
True,Slavili Prvu Pričest odlično je bilo sve. Osoblje..hrana..ugođaj.. na katu puno mjesta za djecu i odrasle. Čista 5tica.
True,"Porcije velike, ugodno rashlađen prostor, osoblje uredno, parking pristupačan. Svakako preporučam ako ste usput i gladni ste. 👌"
False,"Osoblje,nije nimalo bilo ljubazno! Bez osmjeha na licu..cistoca odlicna,uzeo sa. Lignje na zaru sve prepecene,zilave blitva prekuhana a krompir ne kuhan..trazio sam i kruh ali cekao sam..pol sata dami donese ali nije donijela..sramota kad sam placao racun samo sam rekao da je kruh odlican i gdje i ljep! Zalosno osoba da ne moze zapantit narudbu..presao sam 250 km i razocaran sam..nikad vise necu navratit ☹"
True,"Ovo je bez pretjerivanja najjbolje meso koje sam probao u životu, riža je izvaredna i lokal je lijep i ugodan, toplo preporučujem svakome da dođe jest ovdje."
True,"Usluga, ugođaj odlični. Hrana, točnije Plata gladne oči za dvije osobe je ustvari za tri osobe ne jako gladne."
